,MSW__8,MSW__2,MSW__3,DDE_MW,MSW__6,Cougar__21,formula_H,MSW__9,Hopp_woods,Calculate_mw,DDE_IT,DDE_CF,DDE_WI,Ez__9,Ez__12,Z5__61,Length,MSW__17,MSW__22,Cougar__25,Cougar__24,Z3__6,MSW__11,DDE_ME,MSW__20,Ez__1,MSW__18,Boman_Index,QSO3_G2,QSO3_SC_L,DDE_PM,DDE_MP,Ez__14,DDE_NW,Aliphatic_Index,QSO3_SC_S,DDE_TM,DDE_EW,MSW__4,Cougar__23,DDE_AC,CTDD_polarizability.3.residue100,Z5__6,Ez__11,CTDD_normwaalsvolume.3.residue100,QSO3_SC2,QSO3_SC3,DDE_QC,OVPC_Aliphatic,MSW__19,MSW__5,DDE_CN,MSW__13,DDE_YL,DDE_PF,DDE_MH,DDE_MY,DDE_WD,DDE_HC,QSO3_G3,DDE_HI,DDE_YW,DDE_FA,DDE_MF,DDE_HR,DDE_HN,QSO3_SC1,DDE_CM,Cougar__6,MSW__10,DDE_WK,DDE_IH,QSO3_G1,DDE_WC,DDE_RQ,DDE_WL,DDE_FW,DDE_AH,DDE_CA,DDE_VW,DDE_WW,DDE_WS,DDE_CY,DDE_CW,DDE_WH,DDE_CK,DDE_MN,DDE_VY,DDE_TH,Ez__8,DDE_QW,DDE_CC,DDE_MC,DDE_HH,DDE_CQ,DDE_PW,DDE_AR,DDE_SM,DDE_YQ,DDE_WE,DDE_CR,DDE_WA,CTDD_hydrophobicity_PRAM900101.1.residue100,DDE_NA,DDE_WV,MSW__7,DDE_MK,DDE_CV,CTDD_hydrophobicity_PRAM900101.1.residue75,DDE_FI,DDE_WF,DDE_NM,Ez__10,DDE_LM,DDE_EL,DDE_DQ,DDE_TI,DDE_QG,DDE_HG,DDE_YG,DDE_CI,DDE_TQ,DDE_DH,DDE_YI,MSW__21,DDE_IM,DDE_DC,DDE_YE,MSW__14,Z5__31,DDE_AM,Ez__7,DDE_EQ,DDE_TP,DDE_YA,Ez__15,Z5__64,ABHPRK__56,DDE_NP,Cougar__22,DDE_ID,DDE_PY,DDE_DA,DDE_HA,DDE_PC,DDE_QI,MSW__12,DDE_MM,DDE_FQ,DDE_EH,y,MotifBitVec_FATP,MotifBitVec_AEEA,MotifBitVec_ALQP,MotifBitVec_AVI,MotifBitVec_LMK,MotifBitVec_SLADTN,MotifBitVec_VFGI,MotifBitVec_RLAE,MotifBitVec_LLD,MotifBitVec_IPRHL,MotifBitVec_ALAG
EpitopeID176848negative,-0.113136506,-0.043721892,-0.022962959,-6.828427125,0.526624815,-1.377881687,4.571428571,0.655718522,-0.700542746,4.423379745,-6.828427125,-6.828427125,-6.828427125,0.563573237,0.631122944,0.919283677,8,-0.57457471,0.529550574,-0.7894421,-0.861645501,0.137792954,-0.719660974,-6.828427125,-0.641083218,1.223889093,-0.280753305,1.207408255,1.206316512,-0.47134155,-6.828427125,-6.828427125,0.465379998,-6.828427125,-0.977106938,0.565573433,-6.828427125,-6.828427125,0.06962754,-1.006438132,-6.828427125,0.628571429,0.057952289,0.894377094,0.628571429,1.206316512,1.65093217,-6.828427125,-0.986631016,-0.203976078,-0.210093637,-6.828427125,0.057635344,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,1.65093217,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,0.650357546,-6.828427125,-1.18907821,0.09323,-6.828427125,-6.828427125,0.650357546,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,0.709930336,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,0.5,-6.828427125,-6.828427125,0.225447752,-6.828427125,-6.828427125,1.1942959,-6.828427125,-6.828427125,-6.828427125,0.740989939,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,670.9083645,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-0.221691406,-6.828427125,-6.828427125,-6.828427125,-0.932027119,-0.987187923,-6.828427125,0.801257853,-6.828427125,-6.828427125,-6.828427125,0.749354941,-1.119868297,-1.335038363,-6.828427125,-1.322565823,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-0.729069515,-6.828427125,-6.828427125,-6.828427125,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID107240negative,0.427701489,-1.148227003,-0.044206756,-6.828427125,0.798419872,-1.432755818,3.857142857,1.028368827,-0.889054073,5.147028239,-6.828427125,-6.828427125,-6.828427125,0.90797017,1.178888983,1.691345192,8,-0.889505905,1.508023421,-0.821033125,-1.150128218,0.599826619,-1.075615878,-6.828427125,-1.573833103,1.226140614,-0.917469261,1.491226062,-0.029522829,-0.466241677,-6.828427125,-6.828427125,0.868738154,-6.828427125,-0.77456154,1.145961072,-6.828427125,-6.828427125,-0.638761505,-1.215456338,-6.828427125,0.462184874,0.470347969,1.441170241,0.462184874,-0.029522829,1.735025783,-6.828427125,-0.745989305,-1.155503973,-0.287179247,-6.828427125,-0.868748945,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,1.735025783,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,1.857734287,-6.828427125,-1.223029086,-0.499570092,-6.828427125,-6.828427125,1.857734287,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,0.766268106,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,0.5,-6.828427125,-6.828427125,0.827074758,-6.828427125,-6.828427125,0.55258467,-6.828427125,-6.828427125,-6.828427125,0.499068469,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,1.184355233,-6.828427125,-6.828427125,-6.828427125,0.027247979,-0.511297511,-6.828427125,1.042227901,-6.828427125,-6.828427125,-6.828427125,0.496271827,-0.889763349,-0.874680307,-6.828427125,-1.072098697,-6.828427125,-6.828427125,-6.828427125,-6.828427125,-6.828427125,896.8206283,0.80500453,-6.828427125,-6.828427125,-6.828427125,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID135584negative,2.321332678,-0.363342343,-1.008209631,0,-0.336815306,-0.677333426,-0.5,0.347069409,1.839201159,-0.060367064,0,0,0,0.276429251,1.654506891,0.9310424,0,-1.272618919,0.229220541,-0.891128538,-0.478163492,1.035683644,-0.441529879,0,0.658959109,0.646545084,-2.146055849,0.701469952,0.846549949,0.379203853,0,0,0.125013961,0,0.022427441,0,0,0,0.090450568,-0.196562675,0,-1.571428571,1.045710541,1.195821716,-1.571428571,0.846549949,-0.8401428,0,0.136363636,0.129011351,0.449590655,0,0.373282867,0,0,0,0,0,0,-0.8401428,0,0,0,0,0,0,0.344749718,0,-0.639905197,-0.287163876,0,0,0.344749718,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.75103272,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,0.054505762,0,0,0,0,0,3833.85825,0.772139572,0,0,0,0,0,0,0,0,0,0,0,1.625184286,0,0,0,-0.097287255,0.660731928,0,1.109037087,0,0,0,0.784504453,2.12711091,0.173913043,0,-0.53762227,0,0,0,0,0,0,-0.566627945,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID114138negative,0.363057024,-0.237995151,0.093358885,-8.920243462,0.553633672,-0.450423719,3.357142857,-0.216753528,-0.338101729,5.55223034,-8.920243462,-8.920243462,-8.920243462,0.216912871,0.316696497,1.004706181,11,-0.308179024,-0.984495567,-0.501581104,-0.502154579,-0.877087931,0.298854266,-8.920243462,0.214161205,-0.497455871,-0.253624651,0.722697795,0.923446619,-0.398016716,-8.920243462,-8.920243462,0.208048481,-8.920243462,-0.926121372,2.688449035,-8.920243462,-8.920243462,-0.169151652,-0.513033856,-8.920243462,0.628571429,-0.666864862,0.796594432,0.628571429,0.923446619,0.794129314,-8.920243462,-0.818181818,-0.501981132,-0.650771444,-8.920243462,0.271498571,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,0.794129314,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,0.79789236,-8.920243462,-0.123677504,0.266028217,-8.920243462,-8.920243462,0.79789236,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,0.329103259,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,0.275,-8.920243462,-8.920243462,0.11076349,-8.920243462,-8.920243462,0.015151515,-8.920243462,-8.920243462,-8.920243462,0.324566248,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-0.624601909,-8.920243462,-8.920243462,-8.920243462,0.342519414,-0.200039118,-8.920243462,0.225066539,-8.920243462,-8.920243462,-8.920243462,0.31515848,-0.167258009,-0.97826087,-8.920243462,-0.273240163,-8.920243462,-8.920243462,-8.920243462,613.0136902,-8.920243462,-8.920243462,0.972439631,-8.920243462,-8.920243462,-8.920243462,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID867805negative,-0.754272664,0.637206848,0.381026403,-5.32269603,-0.632087326,0.416719651,3.285714286,-0.652953901,-1.090763137,2.617553716,-5.32269603,-5.32269603,-5.32269603,-0.313080575,-0.552082232,-0.049819597,6,0.448965218,-0.149545907,0.273435636,-0.147245003,-0.029516334,0.414160738,-5.32269603,0.281404635,-0.432469378,0.422169485,-0.406874189,0.558187436,1.952571186,-5.32269603,-5.32269603,-0.457903559,-5.32269603,0.692612137,1.634500638,-5.32269603,-5.32269603,0.568680351,0.038956158,-5.32269603,-0.125714286,0.419844155,-0.424292391,-0.125714286,0.558187436,0.224514082,-5.32269603,0.681818182,0.598589985,0.437720098,-5.32269603,0.227406316,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,0.224514082,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,0.409484381,-5.32269603,0.44307514,-0.2812853,-5.32269603,-5.32269603,0.409484381,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-0.368609818,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-0.1,-5.32269603,-5.32269603,-0.619704359,-5.32269603,-5.32269603,0.787878788,-5.32269603,-5.32269603,-5.32269603,-0.303167344,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-0.179097456,-5.32269603,-5.32269603,-5.32269603,1.489770432,-0.180460255,-5.32269603,-0.271163426,-5.32269603,-5.32269603,-5.32269603,-0.472802652,0.298272475,0.260869565,-5.32269603,0.628225949,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,0.145852969,-5.32269603,-5.32269603,-5.32269603,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID911490negative,-0.829922678,1.011068744,1.033566428,0,-0.5988374,-0.170406839,-0.714285714,-0.831628562,-0.019537668,-0.952341081,0,0,0,-0.347927696,0.181922095,-0.664707242,0,0.341694658,0.060153634,0.36360832,0.377717688,-0.114978298,1.23441111,0,0.095032907,-0.252980808,0.330817897,0.185257242,-0.852042568,0.697889219,0,0,-0.636517691,0,-0.096306069,2.263775153,0,0,0.990964447,-0.228205588,0,0.314285714,0.106971597,0.202497764,0.314285714,-0.852042568,-0.875049583,0,-0.318181818,0.375094896,1.114676029,0,0.325472912,0,0,0,0,0,0,-0.875049583,0,0,0,0,0,0,0.12194204,0,-0.371554205,-0.750326946,0,0,0.12194204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-0.461465216,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,-0.934348492,0,0,1.212121212,0,0,0,-0.556159181,0,0,0,0,0,0,0,0,0,0,0,-0.481835758,0,0,0,0.458121021,-1.162082137,0,0.052116475,0,0,0,-0.438728918,-0.322774716,-0.695652174,0,-0.326313532,0,0,0,0,0,0,0.726768454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID138180negative,0.541195613,-0.493483601,-0.753983179,-8.920243462,1.597589025,-0.600790192,6,0.616927177,-0.919065238,7.624697827,-8.920243462,-8.920243462,-8.920243462,0.841414607,0.450909159,0.758251735,11,0.089970973,1.228557317,-0.971776775,-0.141249185,-1.050782541,-1.37312099,-8.920243462,-0.242021026,0.858772092,0.167277664,0.666277562,-0.282183316,-0.219407848,-8.920243462,-8.920243462,0.820921513,-8.920243462,-0.926121372,0,-8.920243462,-8.920243462,-0.265787376,-0.477033396,-8.920243462,0.345714286,-1.014329395,0.476647255,0.345714286,-0.282183316,2.815549385,-8.920243462,-0.818181818,-0.220214835,-0.350109991,-8.920243462,-0.776255127,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,2.815549385,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,2.089574708,-8.920243462,-0.84528796,0.553921615,-8.920243462,-8.920243462,2.089574708,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,0.40449165,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,0.3875,-8.920243462,-8.920243462,1.033705224,-8.920243462,-8.920243462,0.424242424,-8.920243462,-8.920243462,-8.920243462,0.535196279,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,0.547201249,-8.920243462,-8.920243462,-8.920243462,-1.153435116,-0.702174365,-8.920243462,0.603394445,-8.920243462,-8.920243462,-8.920243462,0.431088706,0.082582141,-0.195652174,-8.920243462,-0.044618845,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-8.920243462,-1.105486945,-8.920243462,-8.920243462,-8.920243462,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID859591negative,-0.847484288,0.423939351,0.499333372,0,-0.688327014,0.994406574,-0.428571429,-0.787832873,0.189691222,-0.649290316,0,0,0,-1.15108823,-0.69886977,-0.063813906,0,1.041174558,-1.347062087,0.667958823,0.857714779,-0.360650606,1.317496003,0,1.156531532,-0.693022903,1.047789453,-0.940553394,-1.14315139,-0.008159796,0,0,-1.026610588,0,0.405013193,1.23830295,0,0,0.130247608,0.42667575,0,-0.628571429,-0.267996264,-0.514192118,-0.628571429,-1.14315139,-0.560888536,0,0.590909091,0.874525975,-0.900210626,0,0.786174955,0,0,0,0,0,0,-0.560888536,0,0,0,0,0,0,-0.829506963,0,0.77672517,-0.515720179,0,0,-0.829506963,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.063172293,0,0,0,0,0,0,0,0,0,0,0,1916.929125,-1.75,0,0,-1.524267142,0,0,-1.212121212,0,0,0,-1.079406217,0,0,0,0,0,0,0,0,0,0,0,-1.427187325,0,0,0,1.192666628,0.870015914,0,-0.55281877,0,0,0,-0.975944179,-0.154995554,0.608695652,0,0.589771307,0,0,0,0,0,0,0.834418093,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID177119negative,-0.570374358,0.611702411,0.278358028,-5.32269603,-0.697778603,0.137902441,2.928571429,-0.514517753,-0.388637515,3.119991357,-5.32269603,-5.32269603,-5.32269603,-0.283764763,-0.508154964,0.152904221,6,0.499643979,-0.869232161,0.286556993,0.440598695,-0.231621639,0.886697341,-5.32269603,0.247050739,-0.48214987,0.589146099,-0.123605707,0.17233093,0.910723899,1443.739517,-5.32269603,-0.263204899,-5.32269603,-0.075197889,1.715320357,-5.32269603,-5.32269603,0.324575709,-0.000248149,-5.32269603,0.44,-0.225816821,-0.146292666,0.44,0.17233093,0.240380801,-5.32269603,-0.136363636,0.263713737,0.224170385,-5.32269603,0.680783629,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,0.240380801,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,0.450131728,-5.32269603,0.321071099,-0.427184004,-5.32269603,-5.32269603,0.450131728,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-0.253607838,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,0.5,-5.32269603,-5.32269603,-1.031490915,-5.32269603,-5.32269603,-0.121212121,-5.32269603,-5.32269603,-5.32269603,-0.097960923,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-0.861105388,-5.32269603,-5.32269603,1443.739517,0.376105842,0.206658712,-5.32269603,-0.367458669,-5.32269603,-5.32269603,-5.32269603,-0.170559281,0.294408359,-0.260869565,-5.32269603,0.523267684,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,-5.32269603,0.894922182,-5.32269603,-5.32269603,-5.32269603,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID54162negative,-0.128480032,-0.279350288,0.317601181,0,-0.120958489,-0.640878005,0.857142857,0.013608645,0.981247565,0.313557605,0,0,0,1.221444678,1.122752731,0.762621781,0,1.115830534,0.485746194,-0.686279377,-0.622327901,1.556597378,-1.051051827,0,0.730653558,0.956107899,0.822640084,0.708387376,0.668039821,0.199688341,0,0,0.824397713,0,0.668865435,0,0,0,-0.972457009,-1.034098823,0,-0.314285714,1.747313282,0.155349652,-0.314285714,0.668039821,1.186037287,0,0.590909091,0.579187489,-0.459810295,0,-0.650248595,0,0,0,0,0,0,1.186037287,0,0,0,0,0,0,-0.191193075,0,-0.829038487,-0.817108949,0,0,-0.191193075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.621656936,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,-0.340050613,0,0,0.303030303,0,0,0,0.704535712,0,0,0,0,0,0,0,0,0,0,0,0.22446831,0,0,0,-0.706023972,-1.017730219,0,0.765998221,0,0,0,0.77799105,-1.876623013,0.173913043,0,-1.16921642,0,0,0,0,0,0,-0.213865282,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
EpitopeID28958negative,0.307750369,0.73570712,0.151195403,-1.945823516,-0.27423019,0.125838055,1.071428571,-0.390293991,0.897290593,0.556808514,569.5720206,-1.945823516,-1.945823516,0.238824597,-0.068691744,-0.391962093,2,-0.870701051,0.040021621,-0.484727938,-0.556897565,0.212107431,0.102247735,-1.945823516,-0.708552971,0.448853589,-1.202364978,-0.21642495,1.207689667,-0.327185154,-1.945823516,-1.945823516,0.540264082,-1.945823516,0.186735428,0,-1.945823516,-1.945823516,0.548267736,-0.043513414,-1.945823516,0.628571429,0.083573168,-0.059526701,0.628571429,1.207689667,-0.015073384,-1.945823516,0.260330579,0.237795953,1.103553111,-1.945823516,0.237334374,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-0.015073384,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,0.314640572,-1.945823516,0.110081473,-0.010247074,-1.945823516,-1.945823516,0.314640572,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-0.077398703,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-0.318181818,-1.945823516,-1.945823516,0.150727156,-1.945823516,-1.945823516,-0.220385675,-1.945823516,-1.945823516,-1.945823516,0.974805879,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,0.548977889,-1.945823516,-1.945823516,-1.945823516,0.184977868,0.447272334,-1.945823516,0.071561459,-1.945823516,-1.945823516,-1.945823516,1.13184522,-0.3475087,0.213438735,-1.945823516,0.083017586,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,-1.945823516,1.001295042,-1.945823516,-1.945823516,-1.945823516,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID114371negative,0.565235506,0.094372352,-0.249290044,-10.22392711,0.062272216,-0.301628055,7.142857143,0.565209657,-0.957623282,7.40861885,-10.22392711,-10.22392711,-10.22392711,0.445456495,0.357439615,0.542906543,13,-0.283126687,1.011713076,0.00509934,-0.563537784,0.189789544,-0.227048354,-10.22392711,-0.429121487,0.520848641,-0.41207698,0.498290296,1.424648129,-0.263946735,-10.22392711,-10.22392711,0.441717156,-10.22392711,-0.023746702,0,-10.22392711,-10.22392711,-0.276712304,-0.157263569,-10.22392711,-0.528571429,0.428745531,0.528052205,-0.528571429,1.424648129,1.760412535,-10.22392711,0.074380165,-0.323394959,-0.209469951,-10.22392711,0.203975863,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,1.760412535,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,1.514490026,-10.22392711,-0.445334529,0.154309958,-10.22392711,-10.22392711,1.514490026,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,0.416455466,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,0.397727273,-10.22392711,-10.22392711,0.529460959,-10.22392711,-10.22392711,1.019283747,-10.22392711,-10.22392711,-10.22392711,0.449525476,-10.22392711,384.1608537,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,0.729043551,-10.22392711,-10.22392711,-10.22392711,0.014835421,-0.577494963,-10.22392711,0.461674487,-10.22392711,-10.22392711,-10.22392711,0.547445231,0.562407019,-0.14229249,-10.22392711,-0.356295204,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-10.22392711,-0.107216105,-10.22392711,-10.22392711,-10.22392711,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID489841negative,-0.498934219,0.351453056,0.694352867,0,-0.452419716,-1.508403732,0.785714286,-0.175411196,0.251282054,0.383891312,0,0,0,1.464574876,1.59814434,0.103892393,0,-0.269747535,2.510273646,-2.201788233,-2.07114406,1.473270539,-0.247851313,0,-0.208818849,1.70707257,0.042172253,1.899913532,0.36869207,0.211474713,0,0,1.715002234,0,0.022427441,0.778733385,0,0,0.439793584,-1.489808045,0,0.314285714,1.83138794,1.27656292,0.314285714,0.36869207,-0.394287981,0,0.136363636,-0.284844844,0.405697667,0,-0.912539323,0,0,0,0,0,0,-0.394287981,0,0,0,0,0,0,1.558148288,0,-2.798121083,-0.218339841,0,0,1.558148288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.947285371,0,0,0,0,0,0,0,0,0,0,0,0,0.25,0,0,-0.209464435,0,0,0.303030303,0,0,0,1.451895488,0,0,0,0,0,0,0,0,0,0,0,1.035242759,0,0,0,-1.544254597,-3.313127594,0,1.398229514,0,0,0,1.516634711,0.665910248,-0.260869565,0,-1.863209388,0,0,0,0,0,0,-2.181105732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EpitopeID911637negative,0.071019862,-0.872711968,0.528112601,0,0.451272413,0.923619938,-0.142857143,1.026587908,-0.992954479,-0.34640161,0,0,0,-0.792399033,-1.14453295,-1.086298495,0,0.151695742,-0.048307212,1.074241404,0.888616639,-0.291928027,-0.354814386,0,-0.576515887,-0.702165132,-0.045084662,-0.977302205,-0.648815654,1.597053407,0,0,-0.831894683,0,0.800791557,0,0,0,-0.258771485,0.811102962,0,-1.257142857,-0.258019859,-1.179763841,-1.257142857,-0.648815654,-0.452994843,0,0.590909091,-0.208445525,-0.615751714,0,-0.725018053,0,0,0,0,0,0,-0.452994843,0,0,0,0,0,0,-1.031238239,0,0.911288248,0.419530396,0,0,-1.031238239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.227440054,0,0,0,0,0,0,0,0,0,0,0,0,-0.25,0,0,0.837536249,0,0,0.606060606,0,0,0,-1.188700018,0,0,0,0,0,0,0,0,0,0,1277.95275,0.504686772,0,0,0,-0.390923884,0.520256425,0,-1.038883943,0,0,0,-1.243855506,0.134430336,0.608695652,0,0.814965467,0,0,0,0,0,0,0.218600799,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
